,status,nb_redirection,length_words_raw,phish_hints,ratio_intHyperlinks,ratio_extHyperlinks,ratio_intHyperlinks,external_favicon,domain_with_copyright,domain_age,web_traffic,google_index,page_rank,url_length,hostname_length,special_characters_count,use_https,ratio_digits_url,ratio_digits_url
5329,1,0,2,0,0.62962963,0.37037037,0.62962963,1,1,7711,657765,0,4,29,20,6,1,0.0,0.0
5330,1,0,2,0,0.961538462,0.038461538,0.961538462,0,1,-1,0,0,0,21,14,5,0,0.0,0.0
5331,0,0,6,0,1.0,0.0,1.0,0,0,3779,0,1,1,75,22,10,0,0.0,0.0
5332,1,1,4,0,0.47601476,0.52398524,0.47601476,1,0,3579,57972,0,4,41,9,7,0,0.0,0.0
5333,0,0,5,0,0.19047619,0.80952381,0.19047619,1,1,5616,0,1,5,47,29,8,1,0.02127659574468085,0.02127659574468085
5334,1,1,7,0,0.933962264,0.066037736,0.933962264,0,0,7671,300,0,6,54,20,10,0,0.0,0.0
5335,1,1,7,0,0.936170213,0.063829787,0.936170213,1,0,4486,2873,0,5,66,18,10,0,0.0,0.0
5336,0,0,2,0,0.1,0.9,0.1,1,0,7295,0,1,5,36,27,6,1,0.027777777777777776,0.027777777777777776
5337,1,1,11,0,0.964285714,0.035714286,0.964285714,0,1,1925,2709,1,5,83,17,14,1,0.024096385542168676,0.024096385542168676
5338,1,0,2,0,0.779569892,0.220430108,0.779569892,0,0,5091,189976,0,3,29,20,6,1,0.0,0.0
5339,1,1,2,0,0.752475248,0.247524752,0.752475248,1,1,1036,3777965,0,0,35,26,6,1,0.0,0.0
5340,0,1,5,0,0.444444444,0.555555556,0.444444444,0,0,-1,10696810,0,0,39,9,8,0,0.05128205128205128,0.05128205128205128
5341,0,2,4,0,0.254098361,0.745901639,0.254098361,1,1,1710,0,1,0,61,12,8,0,0.3442622950819672,0.3442622950819672
5342,0,0,3,1,0.5625,0.4375,0.5625,1,1,6141,1228386,1,3,40,27,7,1,0.0,0.0
5343,0,1,4,0,0.8,0.2,0.8,0,1,-1,61742,1,4,415,16,8,0,0.12530120481927712,0.12530120481927712
5344,0,0,5,1,1.0,0.0,1.0,0,1,59,0,1,0,52,19,8,1,0.019230769230769232,0.019230769230769232
5345,1,0,2,0,0.909465021,0.090534979,0.909465021,1,1,2883,1205178,0,4,36,27,6,1,0.0,0.0
5346,0,0,8,3,0.0,0.0,0.0,0,0,6298,8597551,1,3,69,21,11,0,0.0,0.0
5347,1,0,2,0,0.477876106,0.522123894,0.477876106,1,0,3484,264470,0,4,30,21,6,1,0.0,0.0
5348,0,0,4,0,0.0,0.0,0.0,0,0,-1,0,1,0,45,24,7,1,0.0,0.0
5349,1,0,2,0,0.555555556,0.444444444,0.555555556,1,1,6732,0,0,2,33,24,6,1,0.0,0.0
5350,0,1,3,0,0.0,0.0,0.0,0,0,2,0,1,0,30,22,7,0,0.0,0.0
5351,1,1,8,0,0.789473684,0.210526316,0.789473684,1,0,2295,9943343,0,3,57,20,11,0,0.0,0.0
5352,1,0,2,0,0.885416667,0.114583333,0.885416667,0,1,-1,0,0,2,32,23,6,1,0.0,0.0
5353,0,0,4,0,0.125,0.875,0.125,1,0,1953,4365,1,3,44,24,8,1,0.0,0.0
5354,0,0,4,0,0.0,0.0,0.0,0,0,3809,0,1,0,33,12,7,0,0.0,0.0
5355,1,1,1,0,0.5,0.5,0.5,0,0,-1,38,0,6,22,13,6,1,0.0,0.0
5356,1,0,13,0,0.0,0.0,0.0,0,1,7450,388,1,8,90,34,16,1,0.1111111111111111,0.1111111111111111
5357,0,0,9,0,1.0,0.0,1.0,0,0,4632,1571953,1,1,71,26,12,1,0.028169014084507043,0.028169014084507043
5358,1,1,9,0,0.896656535,0.103343465,0.896656535,1,0,7412,2183,0,7,66,14,12,0,0.045454545454545456,0.045454545454545456
5359,1,0,3,0,0.795454545,0.204545455,0.795454545,1,0,7347,366576,0,5,26,17,7,1,0.0,0.0
5360,0,0,3,0,0.0,0.0,0.0,0,0,3378,3100263,1,4,45,29,7,0,0.4888888888888889,0.4888888888888889
5361,0,0,3,0,0.0,1.0,0.0,1,0,634,0,1,0,35,14,6,1,0.0,0.0
5362,1,0,5,0,0.9125,0.0875,0.9125,1,1,7208,6768507,0,3,63,10,8,0,0.0,0.0
5363,0,1,10,0,0.0,1.0,0.0,0,0,8347,1,1,10,98,24,13,1,0.01020408163265306,0.01020408163265306
5364,1,0,5,0,0.965092402,0.034907598,0.965092402,0,1,7132,12,0,7,47,16,8,1,0.0,0.0
5365,1,0,1,0,0.0,0.0,0.0,0,0,5070,655109,0,4,31,24,5,0,0.0,0.0
5366,1,1,19,0,0.941176471,0.058823529,0.941176471,0,0,8148,2030586,1,4,121,21,23,0,0.0743801652892562,0.0743801652892562
5367,0,1,8,0,0.973684211,0.026315789,0.973684211,0,0,-1,0,1,0,21,13,7,0,0.47619047619047616,0.47619047619047616
5368,1,2,7,0,0.846689895,0.153310105,0.846689895,1,0,6645,4394,0,4,72,10,11,0,0.19444444444444445,0.19444444444444445
5369,0,1,4,0,0.666666667,0.333333333,0.666666667,0,1,2612,0,1,2,198,15,8,0,0.1414141414141414,0.1414141414141414
5370,0,1,4,0,0.932038835,0.067961165,0.932038835,1,1,6831,0,1,0,53,26,8,0,0.05660377358490566,0.05660377358490566
5371,1,1,5,0,0.844444444,0.155555556,0.844444444,0,0,7200,239609,0,4,55,27,8,0,0.01818181818181818,0.01818181818181818
5372,0,2,3,0,1.0,0.0,1.0,0,0,36,0,1,0,27,11,6,0,0.0,0.0
5373,0,1,7,3,1.0,0.0,1.0,0,1,-1,0,1,1,91,22,11,0,0.27472527472527475,0.27472527472527475
5374,0,0,4,0,1.0,0.0,1.0,0,0,808,0,1,2,43,34,8,1,0.11627906976744186,0.11627906976744186
5375,1,0,10,0,0.568627451,0.431372549,0.568627451,0,1,6747,270082,0,5,80,21,13,0,0.075,0.075
5376,1,0,4,0,0.948717949,0.051282051,0.948717949,0,1,7134,12,0,7,33,16,7,1,0.0,0.0
5377,1,1,8,0,0.0,0.0,0.0,0,1,10357,86683,1,5,66,8,14,0,0.15151515151515152,0.15151515151515152
5378,1,0,2,0,0.032786885,0.967213115,0.032786885,1,0,3366,49758,0,5,26,17,6,1,0.0,0.0
5379,0,0,10,0,0.4,0.6,0.4,1,1,1272,97974,1,2,103,22,15,1,0.30097087378640774,0.30097087378640774
5380,0,0,13,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,127,50,19,0,0.13385826771653545,0.13385826771653545
5381,1,1,6,0,0.457446809,0.542553191,0.457446809,1,1,6381,0,0,2,56,21,9,0,0.017857142857142856,0.017857142857142856
5382,1,1,2,0,0.394736842,0.605263158,0.394736842,1,1,5518,1280998,0,2,36,27,6,1,0.0,0.0
5383,1,0,10,3,0.923076923,0.076923077,0.923076923,0,0,5438,82590,1,4,83,20,13,1,0.07228915662650602,0.07228915662650602
5384,0,0,8,0,1.0,0.0,1.0,0,0,2317,0,1,0,67,30,11,0,0.0,0.0
5385,0,0,4,0,0.0,0.0,0.0,0,0,2837,0,0,2,33,24,8,1,0.0,0.0
5386,0,0,7,0,0.181818182,0.818181818,0.181818182,1,1,5614,3461918,1,5,65,31,10,1,0.046153846153846156,0.046153846153846156
5387,1,0,2,0,0.775862069,0.224137931,0.775862069,1,0,-1,627905,0,3,32,23,7,1,0.0,0.0
5388,0,1,6,0,0.0,0.0,0.0,0,0,5972,0,1,0,53,21,9,0,0.018867924528301886,0.018867924528301886
5389,0,0,4,0,0.0,0.0,0.0,0,0,784,2745991,1,0,36,28,8,0,0.0,0.0
5390,0,0,4,0,0.0,0.0,0.0,0,0,2297,4070911,1,2,36,20,7,0,0.0,0.0
5391,1,0,2,0,0.7,0.3,0.7,0,1,-1,3269595,0,3,35,26,7,1,0.0,0.0
5392,1,0,2,0,0.578947368,0.421052632,0.578947368,1,1,6742,0,0,2,27,19,6,0,0.0,0.0
5393,1,0,5,0,0.557692308,0.442307692,0.557692308,1,1,5639,2,0,10,43,15,8,1,0.023255813953488372,0.023255813953488372
5394,0,0,28,3,0.16,0.84,0.16,1,1,-1,0,1,0,218,12,38,0,0.1651376146788991,0.1651376146788991
5395,0,0,5,0,0.0,0.0,0.0,0,0,6389,0,1,1,53,17,8,0,0.18867924528301888,0.18867924528301888
5396,1,0,2,0,0.10619469,0.89380531,0.10619469,1,1,7448,3328366,0,8,32,23,6,1,0.0,0.0
5397,0,0,3,0,0.0,1.0,0.0,1,0,1548,8316,1,2,30,22,6,1,0.03333333333333333,0.03333333333333333
5398,1,1,10,0,0.787878788,0.212121212,0.787878788,1,0,2979,105571,0,2,83,31,14,0,0.0,0.0
5399,0,0,11,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,117,42,18,0,0.1282051282051282,0.1282051282051282
5400,0,0,3,0,0.071428571,0.928571429,0.071428571,1,1,7295,0,1,5,36,28,6,1,0.0,0.0
5401,1,2,3,0,0.0625,0.9375,0.0625,1,0,8966,70,0,8,26,17,7,1,0.0,0.0
5402,0,2,5,2,0.235294118,0.764705882,0.235294118,1,0,-1,0,1,2,47,22,9,1,0.0,0.0
5403,0,0,8,0,1.0,0.0,1.0,0,0,-1,0,1,0,92,20,11,0,0.34782608695652173,0.34782608695652173
5404,0,2,2,0,0.172413793,0.827586207,0.172413793,1,0,3006,767115,1,7,23,7,5,1,0.043478260869565216,0.043478260869565216
5405,0,0,13,2,0.9,0.1,0.9,0,0,7308,0,1,0,207,27,16,1,0.2898550724637681,0.2898550724637681
5406,1,0,2,0,0.325227964,0.674772036,0.325227964,1,1,5273,0,0,7,35,28,5,0,0.0,0.0
5407,1,0,4,0,0.941176471,0.058823529,0.941176471,1,0,3224,450557,0,4,32,17,7,1,0.0,0.0
5408,0,0,3,0,0.125,0.875,0.125,1,0,1953,4365,1,3,33,14,6,1,0.06060606060606061,0.06060606060606061
5409,0,0,5,0,1.0,0.0,1.0,0,1,7391,6763,0,4,55,28,9,1,0.0,0.0
5410,1,0,7,0,0.951351351,0.048648649,0.951351351,1,0,7260,275271,0,3,71,22,10,1,0.0,0.0
5411,1,0,4,0,0.632911392,0.367088608,0.632911392,1,0,5190,2774,0,6,39,18,7,0,0.0,0.0
5412,0,0,8,0,0.0,0.0,0.0,0,0,3310,0,1,0,60,15,11,0,0.0,0.0
5413,1,0,2,0,0.879120879,0.120879121,0.879120879,0,0,7531,1059151,0,4,24,16,5,1,0.0,0.0
5414,1,3,9,0,0.692789969,0.307210031,0.692789969,1,1,8916,1359,0,7,76,19,12,0,0.0,0.0
5415,1,1,2,0,0.9625,0.0375,0.9625,1,1,7844,350844,0,5,22,14,6,0,0.0,0.0
5416,0,0,1,0,1.0,0.0,1.0,0,0,-1,961966,0,0,31,22,5,1,0.06451612903225806,0.06451612903225806
5417,0,1,4,1,0.0,1.0,0.0,1,0,1611,0,1,0,43,18,8,1,0.09302325581395349,0.09302325581395349
5418,0,1,3,1,0.75,0.25,0.75,0,0,1338,0,1,0,40,32,7,0,0.0,0.0
5419,1,1,2,0,0.905660377,0.094339623,0.905660377,0,1,-1,87417,0,4,33,25,7,0,0.0,0.0
5420,1,1,17,3,0.0,0.0,0.0,0,1,8924,35823,0,5,102,14,20,1,0.12745098039215685,0.12745098039215685
5421,0,0,2,0,1.0,0.0,1.0,0,0,711,2046137,0,2,23,14,6,1,0.0,0.0
5422,0,1,5,0,1.0,0.0,1.0,0,0,1834,0,1,0,74,58,9,0,0.05405405405405406,0.05405405405405406
5423,1,0,5,0,0.0,0.0,0.0,0,1,7224,7286,0,5,49,10,8,0,0.0,0.0
5424,0,0,13,0,0.974358974,0.025641026,0.974358974,0,1,-1,2855528,1,2,115,53,17,0,0.034782608695652174,0.034782608695652174
5425,0,0,2,0,0.905660377,0.094339623,0.905660377,1,1,7372,1260640,1,1,20,12,6,0,0.0,0.0
5426,1,0,2,0,0.980099502,0.019900498,0.980099502,0,0,1878,0,0,3,33,25,6,0,0.0,0.0
5427,1,0,2,0,0.443113772,0.556886228,0.443113772,1,0,8791,44991,0,5,25,16,6,1,0.0,0.0
5428,0,2,10,2,0.545454545,0.454545455,0.545454545,1,1,2300,0,1,2,97,26,13,0,0.25773195876288657,0.25773195876288657
5429,1,1,12,0,0.376068376,0.623931624,0.376068376,1,1,6056,41,0,8,93,17,15,0,0.08602150537634409,0.08602150537634409
5430,0,1,2,0,0.1875,0.8125,0.1875,1,0,7295,0,1,5,31,24,5,0,0.0,0.0
5431,0,0,5,0,0.0,0.0,0.0,0,0,6555,0,1,2,80,34,8,0,0.075,0.075
5432,1,1,20,0,0.927007299,0.072992701,0.927007299,0,0,12126,1001,0,7,120,13,23,0,0.1,0.1
5433,1,0,3,0,1.0,0.0,1.0,0,0,8944,165781,0,5,37,22,7,0,0.0,0.0
5434,0,0,5,0,0.982142857,0.017857143,0.982142857,0,1,-1,0,1,0,56,37,9,1,0.0,0.0
5435,0,0,4,0,0.6,0.4,0.6,0,0,4873,0,1,2,43,22,8,1,0.0,0.0
5436,1,1,8,0,0.828125,0.171875,0.828125,1,0,-1,280577,0,5,66,14,12,0,0.0,0.0
5437,1,0,12,0,0.704225352,0.295774648,0.704225352,1,0,5517,9206,0,6,119,20,16,0,0.11764705882352941,0.11764705882352941
5438,0,1,3,0,0.0,0.0,0.0,0,0,7646,0,1,0,60,20,6,0,0.2833333333333333,0.2833333333333333
5439,1,1,6,0,0.623287671,0.376712329,0.623287671,1,1,7982,352,1,6,44,14,10,0,0.0,0.0
5440,0,0,9,1,0.25,0.75,0.25,1,1,8347,1,1,10,127,15,12,1,0.10236220472440945,0.10236220472440945
5441,1,0,4,0,0.940397351,0.059602649,0.940397351,0,1,7133,12,0,7,33,16,7,1,0.0,0.0
5442,1,1,2,0,0.626373626,0.373626374,0.626373626,1,1,3695,5534473,0,4,29,20,6,1,0.0,0.0
5443,1,1,12,0,0.686868687,0.313131313,0.686868687,1,1,7551,7947,0,6,85,18,16,0,0.16470588235294117,0.16470588235294117
5444,1,1,7,0,0.0,0.0,0.0,0,1,6956,4595873,0,5,61,22,11,0,0.0,0.0
5445,0,0,6,3,0.0,0.0,0.0,0,0,3710,0,1,3,51,20,10,0,0.0,0.0
5446,0,0,7,0,0.181818182,0.818181818,0.181818182,1,1,5616,0,1,5,56,39,10,0,0.07142857142857142,0.07142857142857142
5447,1,0,6,0,0.944785276,0.055214724,0.944785276,0,1,7130,12,0,7,50,16,9,1,0.0,0.0
5448,1,0,3,0,0.877192982,0.122807018,0.877192982,0,1,-1,6767785,0,3,33,24,7,1,0.0,0.0
5449,1,0,3,0,1.0,0.0,1.0,0,0,7533,1039344,0,5,27,20,6,0,0.0,0.0
5450,0,0,13,0,0.99103139,0.00896861,0.99103139,0,1,-1,0,1,2,97,11,18,1,0.05154639175257732,0.05154639175257732
5451,1,0,4,0,0.472727273,0.527272727,0.472727273,1,1,5637,2,0,10,46,15,7,1,0.0,0.0
5452,1,0,2,0,0.789473684,0.210526316,0.789473684,1,0,2806,866959,0,4,28,20,6,0,0.0,0.0
5453,0,0,7,0,0.0,0.0,0.0,0,0,2732,0,1,2,50,17,10,0,0.0,0.0
5454,0,1,7,0,1.0,0.0,1.0,0,0,-1,0,1,0,98,18,10,0,0.30612244897959184,0.30612244897959184
5455,0,1,2,0,0.0,0.0,0.0,0,0,-1,0,1,0,21,9,5,0,0.0,0.0
5456,1,0,2,0,0.521008403,0.478991597,0.521008403,1,1,7449,0,0,8,44,35,6,1,0.0,0.0
5457,0,3,3,0,0.722222222,0.277777778,0.722222222,1,1,-1,0,1,0,38,12,6,1,0.0,0.0
5458,0,0,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,30,21,6,1,0.03333333333333333,0.03333333333333333
5459,0,1,14,0,1.0,0.0,1.0,0,0,4004,5828815,1,0,139,54,21,1,0.1510791366906475,0.1510791366906475
5460,0,1,4,0,0.966666667,0.033333333,0.966666667,0,0,5767,0,1,2,77,23,7,0,0.2987012987012987,0.2987012987012987
5461,1,1,5,0,0.91954023,0.08045977,0.91954023,0,1,5287,37037,0,5,45,16,8,0,0.17777777777777778,0.17777777777777778
5462,0,0,9,0,1.0,0.0,1.0,0,0,6397,0,1,2,65,10,12,0,0.09230769230769231,0.09230769230769231
5463,0,0,7,1,0.0,0.0,0.0,0,0,359,0,1,1,62,29,11,0,0.016129032258064516,0.016129032258064516
5464,0,2,2,0,1.0,0.0,1.0,0,1,7497,6111113,1,1,22,11,5,0,0.0,0.0
5465,1,0,15,0,0.75,0.25,0.75,1,1,-2,57608,1,3,115,11,18,0,0.10434782608695652,0.10434782608695652
5466,0,0,9,1,0.0,1.0,0.0,1,1,6073,0,1,0,55,8,13,0,0.07272727272727272,0.07272727272727272
5467,1,0,2,0,0.75,0.25,0.75,1,1,1632,0,0,3,25,17,6,0,0.0,0.0
5468,1,0,2,0,0.488372093,0.511627907,0.488372093,1,0,-1,858306,0,3,27,19,6,0,0.0,0.0
5469,1,1,3,0,0.233766234,0.766233766,0.233766234,1,1,8130,1229068,0,4,35,18,7,0,0.0,0.0
5470,1,0,7,0,0.764705882,0.235294118,0.764705882,0,1,7232,570615,0,5,56,20,10,0,0.0,0.0
5471,1,1,10,0,0.918326693,0.081673307,0.918326693,1,1,8892,67860,1,4,82,23,14,1,0.0,0.0
5472,1,0,2,0,0.842105263,0.157894737,0.842105263,0,1,1080,2016291,0,1,33,24,6,1,0.0,0.0
5473,0,0,3,0,1.0,0.0,1.0,0,0,189,0,1,2,38,29,7,1,0.10526315789473684,0.10526315789473684
5474,0,0,15,0,0.0,0.0,0.0,0,0,-1,0,1,0,436,14,18,0,0.43577981651376146,0.43577981651376146
5475,0,1,5,0,0.25,0.75,0.25,1,0,372,0,1,1,45,34,8,0,0.17777777777777778,0.17777777777777778
5476,0,1,8,1,0.730769231,0.269230769,0.730769231,1,1,6510,0,1,0,62,16,11,0,0.0,0.0
5477,1,0,6,0,0.974358974,0.025641026,0.974358974,0,0,8096,1202540,0,4,53,20,9,1,0.0,0.0
5478,1,0,2,0,0.171428571,0.828571429,0.171428571,1,1,7297,2388565,0,5,42,34,6,0,0.0,0.0
5479,0,0,2,0,1.0,0.0,1.0,0,0,2839,0,1,2,53,45,5,1,0.0,0.0
5480,1,0,1,0,0.3125,0.6875,0.3125,1,1,7600,4609841,0,4,23,14,5,1,0.0,0.0
5481,1,0,2,0,0.874125874,0.125874126,0.874125874,1,1,3837,73135,0,4,29,20,6,1,0.0,0.0
5482,1,1,11,0,0.903225806,0.096774194,0.903225806,0,0,6045,46492,0,5,76,17,14,0,0.06578947368421052,0.06578947368421052
5483,0,0,13,0,0.0,0.0,0.0,0,0,-1,1513583,0,4,108,30,20,1,0.05555555555555555,0.05555555555555555
5484,0,1,7,1,0.85,0.15,0.85,0,0,1040,0,1,2,47,14,10,0,0.0,0.0
5485,0,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,35,28,5,0,0.02857142857142857,0.02857142857142857
5486,0,0,4,0,0.0,0.0,0.0,0,0,-1,3578462,1,0,36,15,8,0,0.0,0.0
5487,1,1,6,0,0.0,0.0,0.0,0,0,-2,0,1,0,61,14,11,0,0.06557377049180328,0.06557377049180328
5488,1,1,7,0,0.842105263,0.157894737,0.842105263,0,0,8905,2959,1,5,79,21,11,0,0.10126582278481013,0.10126582278481013
5489,0,0,14,1,1.0,0.0,1.0,0,0,-1,3532151,1,0,171,20,22,0,0.15204678362573099,0.15204678362573099
5490,1,0,2,0,1.0,0.0,1.0,0,0,-1,437144,0,3,24,15,6,1,0.0,0.0
5491,1,0,2,0,0.130434783,0.869565217,0.130434783,1,0,8718,0,0,3,29,20,6,1,0.0,0.0
5492,1,0,6,0,0.932835821,0.067164179,0.932835821,0,0,7132,12,1,7,47,18,9,1,0.0,0.0
5493,0,1,7,0,1.0,0.0,1.0,0,1,3992,5697976,1,0,76,50,10,0,0.13157894736842105,0.13157894736842105
5494,0,0,16,3,0.0,0.0,0.0,0,0,-1,0,1,0,62,13,14,0,0.25806451612903225,0.25806451612903225
5495,1,0,8,0,0.326241135,0.673758865,0.326241135,1,1,5976,10450377,0,3,58,15,12,0,0.06896551724137931,0.06896551724137931
5496,1,0,6,0,0.933333333,0.066666667,0.933333333,0,0,9088,2223178,0,1,65,12,10,0,0.06153846153846154,0.06153846153846154
5497,1,0,3,0,0.473684211,0.526315789,0.473684211,1,0,3024,10436415,0,2,34,22,7,1,0.0,0.0
5498,0,1,8,0,1.0,0.0,1.0,0,1,-1,67041,1,5,91,18,12,1,0.08791208791208792,0.08791208791208792
5499,1,0,2,0,0.915,0.085,0.915,1,1,6918,204706,0,4,25,16,6,1,0.0,0.0
5500,1,0,6,0,0.405405405,0.594594595,0.405405405,0,0,8056,0,0,5,46,19,9,1,0.0,0.0
5501,0,1,5,0,0.966666667,0.033333333,0.966666667,0,0,5767,0,1,2,81,27,8,0,0.2839506172839506,0.2839506172839506
5502,0,0,5,0,0.909090909,0.090909091,0.909090909,0,0,3455,0,1,0,44,19,9,0,0.0,0.0
5503,0,0,10,0,0.409090909,0.590909091,0.409090909,0,1,7678,161679,1,4,91,13,14,0,0.26373626373626374,0.26373626373626374
5504,1,0,2,0,0.98488121,0.01511879,0.98488121,0,1,3317,1009644,0,3,23,15,6,0,0.0,0.0
5505,1,1,7,0,0.459459459,0.540540541,0.459459459,1,1,3063,795194,1,5,73,22,11,0,0.0,0.0
5506,1,1,8,0,0.823529412,0.176470588,0.823529412,0,0,2055,356920,0,3,65,21,12,0,0.0,0.0
5507,1,0,2,0,0.505882353,0.494117647,0.505882353,1,1,5719,4622653,0,3,28,19,6,1,0.0,0.0
5508,1,1,8,0,0.821705426,0.178294574,0.821705426,1,0,5776,191068,0,5,70,18,11,0,0.02857142857142857,0.02857142857142857
5509,1,0,2,0,1.0,0.0,1.0,0,0,1274,0,0,2,34,26,7,0,0.0,0.0
5510,1,0,2,0,0.720207254,0.279792746,0.720207254,1,0,7298,0,0,5,40,33,5,0,0.0,0.0
5511,1,1,12,1,0.876712329,0.123287671,0.876712329,0,0,7402,7218,0,5,98,17,15,0,0.061224489795918366,0.061224489795918366
5512,1,1,3,0,0.256704981,0.743295019,0.256704981,1,1,5171,176,0,7,36,18,6,0,0.16666666666666666,0.16666666666666666
5513,1,1,2,0,1.0,0.0,1.0,0,0,5161,0,0,8,25,18,5,0,0.08,0.08
5514,1,0,5,0,1.0,0.0,1.0,0,0,12210,50,0,8,40,17,8,1,0.15,0.15
5515,1,0,2,0,0.85,0.15,0.85,1,0,-1,0,0,2,23,14,6,1,0.0,0.0
5516,1,1,2,0,0.782978723,0.217021277,0.782978723,1,1,-1,821790,0,4,30,22,7,0,0.0,0.0
5517,1,0,8,0,0.0,0.0,0.0,0,1,11102,7396,0,6,66,15,11,0,0.13636363636363635,0.13636363636363635
5518,0,1,9,1,0.695652174,0.304347826,0.695652174,0,1,-1,812786,1,1,67,20,12,0,0.0,0.0
5519,0,0,5,0,0.0,0.0,0.0,0,0,187,0,1,0,47,19,8,0,0.0851063829787234,0.0851063829787234
5520,1,0,3,0,0.466666667,0.533333333,0.466666667,1,1,-1,0,0,1,26,17,7,1,0.0,0.0
5521,1,0,3,0,0.603174603,0.396825397,0.603174603,1,1,4455,107741,0,4,35,17,7,1,0.0,0.0
5522,0,1,2,0,0.852320675,0.147679325,0.852320675,1,1,2,0,1,0,30,21,6,1,0.0,0.0
5523,0,1,2,0,1.0,0.0,1.0,0,0,466,0,0,0,45,36,6,1,0.0,0.0
5524,0,1,6,1,1.0,0.0,1.0,0,0,1807,0,1,0,48,16,9,0,0.0,0.0
5525,0,3,6,1,1.0,0.0,1.0,0,0,2797,0,1,1,48,30,10,0,0.08333333333333333,0.08333333333333333
5526,0,0,3,0,0.0,0.0,0.0,0,0,1953,4365,1,3,34,14,7,1,0.08823529411764706,0.08823529411764706
5527,1,1,31,0,0.561403509,0.438596491,0.561403509,1,1,-1,1011133,0,1,228,29,45,1,0.17105263157894737,0.17105263157894737
5528,0,0,5,0,0.0,0.0,0.0,0,1,3851,7163,1,7,58,17,8,1,0.05172413793103448,0.05172413793103448
5529,0,0,8,1,0.0,0.0,0.0,0,0,-1,0,1,0,73,35,12,0,0.0273972602739726,0.0273972602739726
5530,1,1,2,0,0.93877551,0.06122449,0.93877551,1,1,-1,2159444,0,3,24,16,6,0,0.0,0.0
5531,1,1,2,0,0.838926174,0.161073826,0.838926174,1,1,2924,0,0,2,27,19,6,0,0.0,0.0
5532,0,0,9,0,1.0,0.0,1.0,0,0,2294,4441098,1,1,71,10,12,1,0.0,0.0
5533,1,1,9,0,1.0,0.0,1.0,0,0,10674,23,1,8,63,18,12,1,0.12698412698412698,0.12698412698412698
5534,0,2,6,2,0.9,0.1,0.9,0,0,160,5415205,1,1,47,17,9,0,0.0,0.0
5535,1,1,16,0,0.554621849,0.445378151,0.554621849,1,0,4466,278090,0,5,103,16,19,0,0.06796116504854369,0.06796116504854369
5536,1,1,2,0,0.84496124,0.15503876,0.84496124,1,1,-1,0,0,4,32,24,6,0,0.0,0.0
5537,0,0,21,6,0.033333333,0.966666667,0.033333333,1,0,1589,0,1,0,159,19,26,0,0.031446540880503145,0.031446540880503145
5538,1,0,4,0,0.7734375,0.2265625,0.7734375,1,1,9169,599,0,7,45,18,7,1,0.0,0.0
5539,0,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,37,30,5,0,0.02702702702702703,0.02702702702702703
5540,0,0,6,0,0.620689655,0.379310345,0.620689655,1,1,1996,0,1,0,52,16,9,0,0.057692307692307696,0.057692307692307696
5541,1,1,6,0,0.653631285,0.346368715,0.653631285,1,0,8144,12364,0,6,40,17,9,0,0.0,0.0
5542,1,0,7,0,1.0,0.0,1.0,0,0,2223,159597,0,4,64,20,10,0,0.0,0.0
5543,1,1,4,0,0.994565217,0.005434783,0.994565217,0,1,7587,988,0,5,53,22,7,0,0.0,0.0
5544,1,1,7,0,0.886363636,0.113636364,0.886363636,1,0,3189,5346311,0,3,51,27,10,0,0.0,0.0
5545,1,1,2,0,0.318181818,0.681818182,0.318181818,1,0,7299,0,0,5,36,29,5,0,0.0,0.0
5546,0,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,32,25,5,0,0.0,0.0
5547,0,0,5,0,0.181818182,0.818181818,0.181818182,1,1,5626,3528017,1,5,48,31,8,0,0.0625,0.0625
5548,0,0,12,0,0.588235294,0.411764706,0.588235294,1,0,1659,2580873,1,0,127,61,15,1,0.2992125984251969,0.2992125984251969
5549,1,0,3,0,1.0,0.0,1.0,0,0,5892,35,0,10,34,17,7,1,0.0,0.0
5550,1,3,6,0,0.834355828,0.165644172,0.834355828,1,1,3730,7994,1,5,52,17,10,0,0.07692307692307693,0.07692307692307693
5551,1,1,6,0,0.625,0.375,0.625,1,0,8147,12601,0,6,50,17,9,0,0.0,0.0
5552,1,2,6,0,0.938461538,0.061538462,0.938461538,1,0,7159,2320,1,3,43,14,9,0,0.13953488372093023,0.13953488372093023
5553,0,0,8,1,0.0,0.0,0.0,0,0,2460,0,0,0,92,18,12,1,0.2717391304347826,0.2717391304347826
5554,0,0,5,1,0.924528302,0.075471698,0.924528302,1,0,3257,4591292,1,1,57,20,9,1,0.0,0.0
5555,1,1,4,0,0.855769231,0.144230769,0.855769231,1,0,4360,115625,1,5,41,14,7,0,0.0,0.0
5556,0,1,3,0,1.0,0.0,1.0,0,1,-1,0,1,0,39,31,7,0,0.02564102564102564,0.02564102564102564
5557,0,0,5,0,0.25,0.75,0.25,0,1,7129,8386524,1,1,51,43,9,0,0.09803921568627451,0.09803921568627451
5558,0,2,9,1,0.0,1.0,0.0,1,0,9158,65,1,8,66,15,12,1,0.09090909090909091,0.09090909090909091
