,nb_redirection,length_words_raw,phish_hints,ratio_intHyperlinks,ratio_extHyperlinks,ratio_intHyperlinks,external_favicon,domain_with_copyright,domain_age,web_traffic,google_index,page_rank,url_length,hostname_length,special_characters_count,use_https,ratio_digits_url,ratio_digits_url
4012,2,1,0,0.636363636,0.363636364,0.636363636,0,0,1891,23773,0,5,19,11,5,0,0.0,0.0
1729,1,2,0,0.904761905,0.095238095,0.904761905,0,0,4330,1581987,0,4,32,24,6,0,0.0,0.0
1527,0,15,1,0.75,0.25,0.75,1,0,293,0,1,0,138,7,22,0,0.028985507246376812,0.028985507246376812
4513,1,4,0,0.932038835,0.067961165,0.932038835,1,1,7189,490968,1,2,42,34,8,0,0.023809523809523808,0.023809523809523808
842,0,5,0,0.0,0.0,0.0,0,0,5849,0,1,0,73,15,9,0,0.2465753424657534,0.2465753424657534
2930,0,6,0,0.746835443,0.253164557,0.746835443,1,1,5932,326162,0,3,42,16,9,1,0.11904761904761904,0.11904761904761904
10526,1,7,0,1.0,0.0,1.0,0,0,-1,12043,0,4,64,23,10,0,0.0,0.0
58,1,4,2,0.740740741,0.259259259,0.740740741,1,1,8348,1,0,10,39,16,7,1,0.0,0.0
2865,0,9,1,0.836363636,0.163636364,0.836363636,0,1,-1,5025731,0,3,62,13,12,0,0.12903225806451613,0.12903225806451613
6181,0,3,0,0.426356589,0.573643411,0.426356589,1,0,8517,8,0,10,39,16,6,1,0.0,0.0
5940,0,2,0,0.875,0.125,0.875,0,1,1170,0,1,0,31,22,6,1,0.0,0.0
2291,0,7,0,0.908163265,0.091836735,0.908163265,0,0,8350,1,0,10,58,18,10,1,0.1206896551724138,0.1206896551724138
8136,0,6,0,0.945945946,0.054054054,0.945945946,0,1,5116,0,1,4,62,24,11,0,0.06451612903225806,0.06451612903225806
7899,0,3,0,0.0,0.0,0.0,0,0,560,0,1,2,25,17,6,1,0.0,0.0
7770,1,8,0,0.333333333,0.666666667,0.333333333,0,1,6944,2280470,0,3,83,19,11,0,0.0,0.0
1649,1,2,1,0.947368421,0.052631579,0.947368421,0,1,6391,0,1,1,49,28,5,0,0.0,0.0
7850,1,4,0,0.966666667,0.033333333,0.966666667,0,0,5767,0,1,2,77,23,7,0,0.2857142857142857,0.2857142857142857
4685,0,2,0,0.653846154,0.346153846,0.653846154,1,0,2683,0,0,3,28,21,5,0,0.07142857142857142,0.07142857142857142
2724,1,2,0,0.068965517,0.931034483,0.068965517,1,0,2352,2353032,0,4,21,6,5,1,0.14285714285714285,0.14285714285714285
6264,0,3,0,0.535714286,0.464285714,0.535714286,1,0,7298,0,0,5,32,23,7,1,0.0,0.0
5030,1,3,0,0.96124031,0.03875969,0.96124031,0,1,5821,595635,0,2,23,15,7,0,0.2608695652173913,0.2608695652173913
414,0,1,0,0.857142857,0.142857143,0.857142857,0,1,903,0,0,2,17,10,4,0,0.0,0.0
10864,0,2,0,0.942622951,0.057377049,0.942622951,1,0,3828,550873,0,2,26,17,6,1,0.0,0.0
7914,0,11,0,0.906976744,0.093023256,0.906976744,0,1,1064,10419771,1,0,99,16,15,1,0.0,0.0
6081,0,3,0,0.712328767,0.287671233,0.712328767,1,1,1844,6577026,1,0,27,18,7,1,0.0,0.0
11034,0,8,0,0.0,0.0,0.0,0,0,3310,0,1,0,56,15,11,0,0.0,0.0
10337,0,6,0,0.777424483,0.222575517,0.777424483,0,0,7132,12,0,7,43,16,9,1,0.0,0.0
7464,0,10,2,0.0,0.0,0.0,0,0,-1,0,1,3,79,11,18,1,0.0,0.0
5982,1,12,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,124,50,18,0,0.20161290322580644,0.20161290322580644
10608,1,2,0,0.689138577,0.310861423,0.689138577,1,1,-1,1279737,0,3,33,24,7,1,0.0,0.0
7897,1,12,0,0.842767296,0.157232704,0.842767296,0,0,5484,1338,0,7,77,12,16,0,0.15584415584415584,0.15584415584415584
10873,0,6,1,0.888888889,0.111111111,0.888888889,1,1,1748,0,1,3,56,20,10,0,0.0,0.0
2907,0,12,0,1.0,0.0,1.0,0,1,3992,5707171,1,0,126,50,19,1,0.14285714285714285,0.14285714285714285
10061,1,5,0,0.646464646,0.353535354,0.646464646,1,1,6901,11507,1,5,57,21,10,0,0.07017543859649122,0.07017543859649122
5987,0,2,0,0.976878613,0.023121387,0.976878613,0,1,-1,1145762,0,3,19,10,6,1,0.0,0.0
2133,1,2,0,0.932038835,0.067961165,0.932038835,1,1,7189,490968,1,2,31,23,6,0,0.0,0.0
1897,0,6,0,0.19047619,0.80952381,0.19047619,1,1,5614,0,1,5,46,38,10,0,0.13043478260869565,0.13043478260869565
11131,1,13,0,1.0,0.0,1.0,0,0,4003,5816617,1,0,135,50,21,0,0.14814814814814814,0.14814814814814814
5936,1,5,1,1.0,0.0,1.0,0,1,3094,408089,0,4,45,15,8,0,0.0,0.0
8422,0,6,0,0.618055556,0.381944444,0.618055556,1,0,7120,33254,1,4,52,24,11,0,0.038461538461538464,0.038461538461538464
4067,1,2,0,0.554054054,0.445945946,0.554054054,1,1,3734,218434,0,4,32,24,6,0,0.0,0.0
8870,1,4,0,0.344444444,0.655555556,0.344444444,1,1,295,0,1,0,40,19,7,0,0.05,0.05
7525,0,8,0,0.53,0.47,0.53,1,0,3213,395589,0,5,69,19,12,1,0.028985507246376812,0.028985507246376812
7222,1,10,0,0.827586207,0.172413793,0.827586207,0,0,7015,40986,1,3,86,27,14,1,0.023255813953488372,0.023255813953488372
1817,2,2,0,0.463917526,0.536082474,0.463917526,1,0,-1,0,0,4,32,24,6,0,0.0,0.0
1937,1,5,0,1.0,0.0,1.0,0,0,7406,2195,0,6,42,18,8,0,0.0,0.0
4029,0,1,0,1.0,0.0,1.0,0,0,-1,69514,0,2,15,8,4,0,0.0,0.0
2335,0,3,0,0.0,1.0,0.0,1,1,240,0,1,0,35,17,6,1,0.08571428571428572,0.08571428571428572
2072,0,2,0,0.857142857,0.142857143,0.857142857,0,0,8756,65241,1,3,26,18,6,0,0.0,0.0
10329,0,11,4,1.0,0.0,1.0,0,0,3046,0,1,1,74,19,14,0,0.0,0.0
1726,0,2,0,0.942675159,0.057324841,0.942675159,0,1,7861,42346,0,3,20,11,6,1,0.0,0.0
1047,1,13,0,1.0,0.0,1.0,0,0,4003,5816617,1,0,126,50,18,0,0.15873015873015872,0.15873015873015872
4782,0,7,0,0.0,1.0,0.0,0,0,7087,18105,1,3,145,32,10,1,0.05517241379310345,0.05517241379310345
2815,1,6,0,0.716981132,0.283018868,0.716981132,0,1,11047,545,0,6,48,14,9,0,0.08333333333333333,0.08333333333333333
10400,0,6,0,0.972727273,0.027272727,0.972727273,0,1,4536,0,0,2,53,45,10,0,0.0,0.0
2320,1,4,0,0.813492063,0.186507937,0.813492063,1,1,7992,6459,0,4,36,13,7,0,0.0,0.0
4843,0,6,0,1.0,0.0,1.0,0,1,7501,3805267,0,5,53,25,9,0,0.0,0.0
4475,0,2,0,0.655172414,0.344827586,0.655172414,1,1,7155,251093,0,4,38,31,5,0,0.0,0.0
4411,1,13,0,1.0,0.0,1.0,0,1,3993,5707171,1,0,127,50,18,1,0.2047244094488189,0.2047244094488189
5032,1,2,0,0.0,1.0,0.0,1,1,7309,0,1,5,41,33,6,0,0.0,0.0
766,1,4,0,0.966666667,0.033333333,0.966666667,0,0,5767,0,1,2,77,23,7,0,0.22077922077922077,0.22077922077922077
2861,0,6,0,0.0,0.0,0.0,0,0,-1,0,1,0,85,18,9,0,0.38823529411764707,0.38823529411764707
9728,0,17,1,1.0,0.0,1.0,0,1,2660,0,1,4,263,214,21,0,0.17870722433460076,0.17870722433460076
1144,1,5,0,0.573033708,0.426966292,0.573033708,1,0,7618,2192,0,5,65,33,8,0,0.0,0.0
10902,0,2,0,0.529411765,0.470588235,0.529411765,0,1,5592,0,0,2,18,10,6,0,0.0,0.0
9354,1,4,0,0.901408451,0.098591549,0.901408451,1,1,7157,2272,1,3,45,24,7,0,0.13333333333333333,0.13333333333333333
2510,0,4,0,0.945454545,0.054545455,0.945454545,1,1,5257,0,1,4,38,29,8,1,0.0,0.0
10612,1,2,0,0.267123288,0.732876712,0.267123288,1,1,2122,124192,1,6,25,11,5,0,0.0,0.0
2273,1,6,2,0.0,1.0,0.0,0,0,8346,1,0,10,52,16,9,1,0.0,0.0
5379,0,10,0,0.4,0.6,0.4,1,1,1272,97974,1,2,103,22,15,1,0.30097087378640774,0.30097087378640774
3546,0,3,0,0.444444444,0.555555556,0.444444444,1,1,3828,3516548,0,3,52,21,6,0,0.07692307692307693,0.07692307692307693
10920,1,4,0,0.994565217,0.005434783,0.994565217,0,0,7586,988,0,5,50,22,7,0,0.0,0.0
10701,1,5,0,0.918918919,0.081081081,0.918918919,0,1,4826,203194,1,4,49,20,8,0,0.0,0.0
5614,1,7,0,0.12,0.88,0.12,1,0,5440,0,1,2,60,33,10,0,0.1,0.1
102,0,4,0,0.8,0.2,0.8,0,0,4566,44445,0,5,41,15,7,1,0.0,0.0
1989,1,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,29,22,5,0,0.06896551724137931,0.06896551724137931
3692,1,2,0,0.824390244,0.175609756,0.824390244,1,1,-1,36441,0,4,31,23,7,0,0.0,0.0
8570,1,3,1,1.0,0.0,1.0,0,1,2426,0,1,2,26,13,7,0,0.0,0.0
10605,0,6,0,0.0,0.0,0.0,0,0,49,0,1,0,41,33,10,0,0.0,0.0
828,1,2,0,0.0,0.0,0.0,0,0,4377,0,1,1,54,14,6,0,0.24074074074074073,0.24074074074074073
10132,1,4,0,0.99047619,0.00952381,0.99047619,0,0,3962,50893,0,4,41,18,7,0,0.0,0.0
1672,1,3,0,0.888888889,0.111111111,0.888888889,0,0,5159,0,0,8,40,33,6,0,0.2,0.2
5382,1,2,0,0.394736842,0.605263158,0.394736842,1,1,5518,1280998,0,2,36,27,6,1,0.0,0.0
7920,0,6,0,0.0,0.0,0.0,0,0,5301,0,1,0,52,18,12,0,0.11538461538461539,0.11538461538461539
7536,1,7,0,1.0,0.0,1.0,0,0,-1,0,1,0,60,15,11,0,0.0,0.0
2856,1,6,0,0.373626374,0.626373626,0.373626374,1,1,6424,379,0,5,47,32,9,0,0.0,0.0
4273,0,6,0,0.557692308,0.442307692,0.557692308,1,1,5639,2,0,10,43,15,10,1,0.06976744186046512,0.06976744186046512
3448,1,7,0,0.850746269,0.149253731,0.850746269,1,1,8831,2672,1,6,47,15,10,0,0.0,0.0
9313,0,1,0,0.754385965,0.245614035,0.754385965,1,1,-1,1239633,0,4,19,10,5,1,0.0,0.0
2275,1,8,0,0.609375,0.390625,0.609375,0,1,6257,521,1,7,71,21,12,1,0.0,0.0
7299,0,2,0,0.101604278,0.898395722,0.101604278,1,1,7297,0,0,5,29,22,5,0,0.0,0.0
6909,1,3,0,0.0,0.0,0.0,0,0,5850,0,1,0,55,15,6,0,0.32727272727272727,0.32727272727272727
3488,0,3,0,0.857142857,0.142857143,0.857142857,1,0,9754,31526,0,5,25,12,6,1,0.0,0.0
2045,0,3,0,0.980392157,0.019607843,0.980392157,0,1,7186,20789,0,5,37,13,6,1,0.0,0.0
6118,0,2,0,0.0,0.0,0.0,0,0,5157,0,1,8,32,24,5,1,0.0,0.0
3238,0,8,0,0.0,0.0,0.0,0,0,1546,4669,1,2,65,31,11,0,0.046153846153846156,0.046153846153846156
4055,2,10,2,0.545454545,0.454545455,0.545454545,1,1,2300,0,1,2,98,26,14,0,0.25510204081632654,0.25510204081632654
1295,0,2,0,0.0,1.0,0.0,1,0,7253,943419,1,1,17,10,5,0,0.0,0.0
10529,0,7,0,0.916030534,0.083969466,0.916030534,0,0,7130,12,0,7,57,16,10,1,0.0,0.0
591,0,7,0,0.173913043,0.826086957,0.173913043,1,0,36,0,1,0,56,17,11,1,0.0,0.0
221,1,9,3,0.897727273,0.102272727,0.897727273,0,0,2047,0,1,0,102,15,12,0,0.19607843137254902,0.19607843137254902
7174,4,12,1,1.0,0.0,1.0,0,0,3157,0,1,1,113,38,16,0,0.008849557522123894,0.008849557522123894
7383,0,2,0,0.168421053,0.831578947,0.168421053,1,0,7296,0,1,5,34,26,6,0,0.0,0.0
5786,1,2,0,0.65,0.35,0.65,1,1,8886,160130,0,5,23,15,6,0,0.0,0.0
858,0,2,0,0.921875,0.078125,0.921875,0,0,-1,1215453,0,3,21,12,6,1,0.0,0.0
7523,0,9,1,0.181818182,0.818181818,0.181818182,1,1,5626,0,1,5,75,42,12,0,0.04,0.04
10517,0,2,0,0.626865672,0.373134328,0.626865672,1,0,-1,414774,0,2,32,23,7,1,0.0,0.0
6113,1,7,0,0.631578947,0.368421053,0.631578947,1,0,8145,12364,0,6,48,17,10,0,0.0,0.0
841,0,5,0,0.736842105,0.263157895,0.736842105,1,1,3200,2072852,1,4,41,18,8,1,0.0,0.0
10069,1,2,0,0.552727273,0.447272727,0.552727273,1,0,7297,5850976,0,5,28,21,5,0,0.03571428571428571,0.03571428571428571
4344,1,9,0,0.956989247,0.043010753,0.956989247,0,1,6256,689,0,6,84,27,14,0,0.05952380952380952,0.05952380952380952
5130,0,1,0,0.923076923,0.076923077,0.923076923,0,1,-1,60725,0,1,26,18,4,1,0.0,0.0
8835,1,4,0,0.966666667,0.033333333,0.966666667,0,0,5767,0,1,2,77,23,7,0,0.2857142857142857,0.2857142857142857
994,1,6,0,0.0,0.0,0.0,0,0,5971,0,1,0,53,21,9,0,0.07547169811320754,0.07547169811320754
10898,0,5,1,0.242424242,0.757575758,0.242424242,1,0,2429,9900817,1,1,48,12,13,1,0.0,0.0
9303,3,7,0,0.95,0.05,0.95,0,0,-1,0,1,0,55,23,10,1,0.2727272727272727,0.2727272727272727
1554,0,9,1,0.951219512,0.048780488,0.951219512,0,1,9310,6136,0,5,91,17,12,1,0.08791208791208792,0.08791208791208792
10180,0,4,0,0.916382253,0.083617747,0.916382253,0,1,7133,12,1,7,43,16,7,1,0.0,0.0
7105,0,4,0,0.333333333,0.666666667,0.333333333,1,0,1272,0,0,0,43,23,7,0,0.046511627906976744,0.046511627906976744
5058,0,17,0,0.736842105,0.263157895,0.736842105,1,1,8880,127246,1,5,111,14,22,1,0.06306306306306306,0.06306306306306306
3685,1,5,0,1.0,0.0,1.0,0,0,1834,0,1,0,84,47,9,0,0.11904761904761904,0.11904761904761904
3708,0,19,0,1.0,0.0,1.0,0,0,8907,155300,1,5,120,13,22,0,0.075,0.075
6029,1,3,0,1.0,0.0,1.0,0,0,2529,0,0,2,31,22,7,1,0.0,0.0
2848,1,23,2,0.3,0.7,0.3,1,1,2370,0,1,0,153,15,26,0,0.1568627450980392,0.1568627450980392
5613,1,5,0,0.884615385,0.115384615,0.884615385,1,1,-1,8902890,1,4,51,18,9,0,0.0,0.0
8064,0,4,0,1.0,0.0,1.0,0,1,5572,122785,0,5,35,13,7,0,0.0,0.0
2513,0,16,4,0.333333333,0.666666667,0.333333333,1,0,4609,0,1,3,116,21,19,0,0.0,0.0
6369,1,4,0,0.678571429,0.321428571,0.678571429,1,0,7233,461551,1,4,35,20,8,1,0.0,0.0
1463,0,13,0,0.736842105,0.263157895,0.736842105,0,0,8018,0,1,4,148,42,18,1,0.060810810810810814,0.060810810810810814
5957,0,17,2,1.0,0.0,1.0,0,1,2660,0,1,4,263,214,21,0,0.19391634980988592,0.19391634980988592
6187,0,2,0,0.071428571,0.928571429,0.071428571,1,0,7295,0,1,5,32,23,6,1,0.09375,0.09375
2835,1,2,0,0.370629371,0.629370629,0.370629371,1,1,4979,0,0,4,24,15,6,1,0.0,0.0
3921,1,6,0,0.994117647,0.005882353,0.994117647,0,0,-1,340,1,7,45,14,9,0,0.1111111111111111,0.1111111111111111
6178,1,2,0,0.325581395,0.674418605,0.325581395,0,1,-1,3520923,0,1,29,20,7,1,0.0,0.0
2233,1,4,1,0.0,1.0,0.0,0,0,-1,0,1,2,30,15,9,0,0.0,0.0
3050,1,11,0,0.555555556,0.444444444,0.555555556,0,1,8474,1433876,0,4,72,12,15,0,0.1111111111111111,0.1111111111111111
9286,1,17,0,0.054054054,0.945945946,0.054054054,1,1,9318,13,1,7,99,16,20,0,0.1111111111111111,0.1111111111111111
400,0,19,0,0.690647482,0.309352518,0.690647482,1,1,7380,12752,0,6,123,19,22,0,0.056910569105691054,0.056910569105691054
8572,1,8,0,0.565217391,0.434782609,0.565217391,0,1,5778,3571,0,6,67,22,12,0,0.014925373134328358,0.014925373134328358
4420,0,6,0,1.0,0.0,1.0,0,0,6890,64643,0,6,47,10,9,0,0.0851063829787234,0.0851063829787234
11300,1,4,0,0.99270073,0.00729927,0.99270073,0,1,-1,492629,0,2,38,17,8,0,0.0,0.0
8275,1,5,0,0.881188119,0.118811881,0.881188119,1,0,7876,5851,0,5,50,21,8,0,0.08,0.08
9182,0,2,0,0.94047619,0.05952381,0.94047619,1,0,8520,3247651,0,5,21,12,6,1,0.0,0.0
7049,1,3,0,1.0,0.0,1.0,0,0,1338,22211,1,6,37,25,7,0,0.21621621621621623,0.21621621621621623
7534,0,6,0,0.9,0.1,0.9,0,1,7132,12,0,7,52,16,9,1,0.0,0.0
1023,0,4,0,0.0,0.0,0.0,0,0,-1,0,1,0,32,21,8,0,0.0,0.0
7541,1,4,0,1.0,0.0,1.0,0,0,-1,0,1,0,35,16,7,0,0.08571428571428572,0.08571428571428572
59,0,11,1,0.37037037,0.62962963,0.37037037,1,1,8348,1,1,10,99,15,14,1,0.08080808080808081,0.08080808080808081
4367,1,8,0,0.894736842,0.105263158,0.894736842,0,1,2761,4459552,0,1,77,17,12,0,0.0,0.0
11317,2,4,2,0.0,1.0,0.0,0,0,8346,1,1,10,47,16,8,1,0.0,0.0
5228,2,4,1,0.666666667,0.333333333,0.666666667,1,1,-1,0,1,1,48,20,8,0,0.0,0.0
6955,1,1,0,0.90625,0.09375,0.90625,0,0,4923,0,0,3,21,13,5,0,0.0,0.0
9309,0,4,0,0.0,0.0,0.0,0,0,834,10749999,1,1,35,12,7,0,0.0,0.0
1328,1,5,0,0.966666667,0.033333333,0.966666667,0,0,5767,0,1,2,81,27,8,0,0.20987654320987653,0.20987654320987653
11333,1,12,3,0.932038835,0.067961165,0.932038835,1,1,7287,262092,1,1,92,58,15,0,0.07608695652173914,0.07608695652173914
7472,0,11,0,0.941666667,0.058333333,0.941666667,0,0,-1,6431,0,6,91,11,14,1,0.0,0.0
9930,0,2,0,0.167664671,0.832335329,0.167664671,1,1,7297,0,0,5,36,28,6,0,0.0,0.0
4755,0,14,1,0.0,0.0,0.0,0,1,-1,16425,0,6,133,11,17,1,0.0,0.0
10452,0,33,2,0.0,0.0,0.0,0,0,9338,21,0,5,251,17,42,1,0.3426294820717131,0.3426294820717131
1550,0,6,0,0.777777778,0.222222222,0.777777778,0,1,-1,0,1,0,67,38,9,0,0.0,0.0
1009,1,2,0,0.739130435,0.260869565,0.739130435,1,1,-1,45566,0,4,34,26,7,0,0.0,0.0
9512,1,10,0,0.221556886,0.778443114,0.221556886,1,0,5443,0,1,2,80,27,13,0,0.075,0.075
2554,0,2,0,0.0,1.0,0.0,1,1,-1,162824,0,4,23,14,6,1,0.0,0.0
8109,1,6,0,0.795454545,0.204545455,0.795454545,0,0,5069,67757,0,5,47,15,10,0,0.0425531914893617,0.0425531914893617
1612,0,2,0,0.072607261,0.927392739,0.072607261,1,1,7447,0,0,8,39,30,6,1,0.0,0.0
2737,0,2,0,0.0,0.0,0.0,0,0,-1,651173,0,3,25,16,6,1,0.0,0.0
4923,0,31,2,0.285714286,0.714285714,0.285714286,1,0,1881,6613,1,1,648,18,35,1,0.2037037037037037,0.2037037037037037
4808,2,2,0,0.0,0.0,0.0,0,0,12,0,1,0,28,20,6,0,0.0,0.0
7677,2,7,0,0.741935484,0.258064516,0.741935484,1,0,7714,7303,1,5,66,18,10,0,0.07575757575757576,0.07575757575757576
648,0,7,0,0.93911007,0.06088993,0.93911007,0,1,7134,12,0,7,45,16,10,1,0.0,0.0
2862,0,6,0,0.108108108,0.891891892,0.108108108,1,1,4987,0,1,0,44,12,9,1,0.0,0.0
879,0,2,0,0.984313725,0.015686275,0.984313725,0,0,1251,6606150,0,2,27,18,6,1,0.0,0.0
6512,0,2,0,0.995898277,0.004101723,0.995898277,0,1,5763,2374842,0,3,23,14,6,1,0.0,0.0
5711,1,3,1,0.0,1.0,0.0,1,0,-1,77586,1,1,41,33,7,0,0.0,0.0
2303,0,7,2,0.0,0.0,0.0,0,0,4397,0,1,2,60,25,10,0,0.0,0.0
7372,0,15,4,0.333333333,0.666666667,0.333333333,1,0,4609,0,1,3,111,17,18,0,0.0,0.0
1624,1,3,0,0.894736842,0.105263158,0.894736842,1,1,4647,0,0,4,23,15,7,0,0.0,0.0
550,0,9,2,0.551724138,0.448275862,0.551724138,1,1,-1,3101079,0,0,85,16,14,0,0.0,0.0
11165,0,5,0,0.759398496,0.240601504,0.759398496,1,0,7834,600,0,6,53,23,8,1,0.0,0.0
8600,0,1,0,0.708333333,0.291666667,0.708333333,1,0,1895,0,0,0,17,9,5,0,0.0,0.0
6070,0,6,0,0.0,0.0,0.0,0,0,5568,104444,1,3,41,21,10,0,0.0,0.0
9836,0,2,0,0.0,1.0,0.0,1,0,7296,0,1,5,35,26,6,1,0.11428571428571428,0.11428571428571428
9705,0,7,0,0.615384615,0.384615385,0.615384615,0,1,4641,6166,0,6,66,22,11,1,0.0,0.0
5566,1,12,0,1.0,0.0,1.0,0,0,4003,5816617,1,0,119,42,18,0,0.15966386554621848,0.15966386554621848
211,0,2,0,0.835820896,0.164179104,0.835820896,1,0,4996,179875,0,4,24,15,7,1,0.0,0.0
9562,0,8,0,0.875,0.125,0.875,1,0,8000,237688,0,4,71,19,11,0,0.0,0.0
5151,1,2,0,0.0,0.0,0.0,0,0,-1,3014313,1,4,25,6,5,0,0.16,0.16
9178,0,3,0,0.705882353,0.294117647,0.705882353,0,1,3731,1404167,0,2,29,21,7,0,0.0,0.0
8085,0,2,0,0.607142857,0.392857143,0.607142857,1,1,-1,152850,0,5,28,19,6,1,0.0,0.0
5190,0,3,0,0.996865204,0.003134796,0.996865204,0,1,-1,0,0,3,27,20,6,0,0.0,0.0
7945,1,1,0,0.982758621,0.017241379,0.982758621,0,1,-1,0,0,4,18,11,5,0,0.0,0.0
68,2,6,0,0.941107185,0.058892815,0.941107185,1,1,2633,827,1,7,46,16,9,0,0.06521739130434782,0.06521739130434782
1438,0,5,1,0.0,0.0,0.0,0,0,4633,8237707,1,0,42,19,9,0,0.0,0.0
2515,0,16,0,0.0,1.0,0.0,0,0,7083,17964,1,3,140,31,20,0,0.007142857142857143,0.007142857142857143
2868,2,7,0,0.678571429,0.321428571,0.678571429,1,0,5622,49888,1,5,45,14,10,0,0.0,0.0
7412,1,11,0,1.0,0.0,1.0,0,0,4003,5816617,1,0,115,42,16,0,0.19130434782608696,0.19130434782608696
5960,2,3,0,0.983870968,0.016129032,0.983870968,1,0,4460,0,0,2,28,20,6,1,0.0,0.0
9605,2,4,0,0.748287671,0.251712329,0.748287671,1,0,8964,70,0,8,33,12,7,0,0.21212121212121213,0.21212121212121213
696,1,3,0,0.0,0.0,0.0,0,0,-1,549875,1,3,25,12,7,0,0.08,0.08
11417,1,7,0,0.925925926,0.074074074,0.925925926,0,1,3138,33758,0,4,69,23,10,0,0.07246376811594203,0.07246376811594203
6747,1,2,0,0.3,0.7,0.3,0,1,-1,0,1,0,42,33,9,1,0.09523809523809523,0.09523809523809523
7286,0,4,0,0.0,1.0,0.0,0,0,7083,17964,1,3,42,24,7,0,0.0,0.0
10094,1,4,0,0.948051948,0.051948052,0.948051948,0,0,8928,46468,0,6,34,17,8,0,0.0,0.0
1314,0,7,0,0.943089431,0.056910569,0.943089431,0,1,5046,379,0,5,64,22,10,0,0.0,0.0
6147,0,2,0,0.983870968,0.016129032,0.983870968,0,0,5231,0,0,7,29,20,6,1,0.0,0.0
10496,1,2,0,0.97826087,0.02173913,0.97826087,0,1,7732,22144,0,4,20,12,6,0,0.0,0.0
3656,1,6,0,0.0,1.0,0.0,0,0,7083,17964,1,3,58,30,9,0,0.0,0.0
4551,0,6,0,0.757894737,0.242105263,0.757894737,1,0,-1,8448853,1,3,55,28,9,1,0.0,0.0
12,0,11,0,0.775384615,0.224615385,0.775384615,0,1,1505,158942,0,4,83,14,15,1,0.012048192771084338,0.012048192771084338
4993,0,3,0,0.946236559,0.053763441,0.946236559,1,0,8053,4635,1,5,40,18,6,1,0.0,0.0
818,1,10,0,0.848484848,0.151515152,0.848484848,1,1,8829,2619,0,6,57,15,13,0,0.0,0.0
7443,1,7,0,0.913043478,0.086956522,0.913043478,0,0,3924,181574,0,3,55,17,10,0,0.01818181818181818,0.01818181818181818
1346,0,2,0,0.977653631,0.022346369,0.977653631,0,1,5456,954040,0,5,21,12,6,1,0.0,0.0
9897,0,10,0,0.703703704,0.296296296,0.703703704,0,0,1731,7026810,0,0,71,20,14,0,0.056338028169014086,0.056338028169014086
453,1,7,0,0.103896104,0.896103896,0.103896104,1,0,5440,0,1,2,51,24,10,0,0.13725490196078433,0.13725490196078433
11011,1,2,0,0.625,0.375,0.625,1,1,-1,3523,0,9,22,6,5,0,0.09090909090909091,0.09090909090909091
11078,0,2,0,0.803571429,0.196428571,0.803571429,1,0,2424,58739,0,4,24,15,6,1,0.125,0.125
1656,0,17,1,0.0,1.0,0.0,1,0,883,0,1,0,148,16,24,1,0.21621621621621623,0.21621621621621623
5140,1,2,1,0.0,1.0,0.0,1,0,1950,341948,1,1,37,29,6,0,0.05405405405405406,0.05405405405405406
9991,2,3,0,0.795918367,0.204081633,0.795918367,1,0,-1,2639634,1,5,35,18,7,0,0.0,0.0
9001,0,4,0,0.920769231,0.079230769,0.920769231,0,1,7134,12,0,7,35,16,7,1,0.0,0.0
37,1,6,0,0.481481481,0.518518519,0.481481481,0,0,5159,0,0,8,41,34,9,0,0.0,0.0
1043,0,3,0,0.0,1.0,0.0,1,1,4823,0,1,2,29,21,7,0,0.0,0.0
2908,0,11,0,0.0,0.0,0.0,0,0,1499,0,1,0,96,14,14,0,0.28125,0.28125
5896,0,2,0,0.344129555,0.655870445,0.344129555,1,0,7424,29440,0,3,27,18,6,1,0.0,0.0
940,0,3,0,0.444444444,0.555555556,0.444444444,1,1,5159,0,0,8,34,21,9,1,0.0,0.0
6791,1,11,0,1.0,0.0,1.0,0,0,16,0,1,0,938,56,14,0,0.7238805970149254,0.7238805970149254
10249,0,2,0,0.841121495,0.158878505,0.841121495,1,0,9076,144824,0,4,23,14,6,1,0.0,0.0
4393,0,2,0,0.995188452,0.004811548,0.995188452,0,0,-1,488874,0,2,22,14,6,0,0.0,0.0
3704,1,25,0,0.0,0.0,0.0,0,1,12125,1000,1,7,123,13,28,0,0.008130081300813009,0.008130081300813009
9683,2,10,0,0.929411765,0.070588235,0.929411765,0,1,9010,446919,1,5,77,16,13,0,0.1038961038961039,0.1038961038961039
4900,0,7,2,0.0,0.0,0.0,0,0,8294,150140,1,2,52,15,11,0,0.019230769230769232,0.019230769230769232
6498,0,2,1,0.933333333,0.066666667,0.933333333,0,0,1731,532418,0,4,26,17,6,1,0.0,0.0
538,0,2,0,0.0,1.0,0.0,1,1,7296,0,1,5,33,24,6,1,0.24242424242424243,0.24242424242424243
4879,1,7,1,0.0,1.0,0.0,1,0,1284,0,1,4,63,21,10,0,0.047619047619047616,0.047619047619047616
4622,0,2,0,1.0,0.0,1.0,0,1,-2,347993,1,2,24,16,6,0,0.16666666666666666,0.16666666666666666
1400,1,12,1,0.0,0.0,0.0,0,1,-1,30064,0,6,81,12,15,0,0.08641975308641975,0.08641975308641975
5339,1,2,0,0.752475248,0.247524752,0.752475248,1,1,1036,3777965,0,0,35,26,6,1,0.0,0.0
